review_text,rating,scrape_date,review_date,category,word_count
"The night view is stunning! The cocktails were perfectly blended, and the ones we ordered were amazing! They were easy to drink and left a very refreshing feeling. The strength of the drinks was also impressive. Also, a big thank you to the waiter, Lucus, for being so kind and helping me and my friend take beautiful photos.",4,1/2/2026,1/2/2025,Service & Staff,58
This bar is perfect for groups (like a nightclub?). People usually drink standing up. 🍻 Private rooms offer discounts. The outdoor seating faces Taipei 101 (avoiding smokers will make the experience more enjoyable 🥳). …,4,1/2/2026,1/3/2024,Drinks & Alcohol,35
This bar is perfect for groups (like a nightclub?). People usually drink standing up. 🍻 Private rooms offer discounts. The outdoor seating faces Taipei 101 (avoiding smokers will make the experience more enjoyable 🥳). …,4,1/2/2026,1/3/2024,Crowd & Atmosphere,35
This bar is perfect for groups (like a nightclub?). People usually drink standing up. 🍻 Private rooms offer discounts. The outdoor seating faces Taipei 101 (avoiding smokers will make the experience more enjoyable 🥳). …,4,1/2/2026,1/3/2024,Service & Staff,35
This bar is perfect for groups (like a nightclub?). People usually drink standing up. 🍻 Private rooms offer discounts. The outdoor seating faces Taipei 101 (avoiding smokers will make the experience more enjoyable 🥳). …,4,1/2/2026,1/3/2024,Facilities & Safety,35
"Located on the 10th floor of att4fun. We arrived at 10pm on a Friday night without reservations, and we were seated (outdoors) for six. —Happy! The staff was very friendly and attentive. It was quite cold outside (10 degrees Celsius), and …",5,1/2/2026,1/3/2021,Crowd & Atmosphere,42
"Located on the 10th floor of att4fun. We arrived at 10pm on a Friday night without reservations, and we were seated (outdoors) for six. —Happy! The staff was very friendly and attentive. It was quite cold outside (10 degrees Celsius), and …",5,1/2/2026,1/3/2021,Service & Staff,42
"Beautiful scenery, good wine, great atmosphere, and just the right number of people (maybe because it's a weekday). Thumbs up!",5,1/2/2026,1/3/2023,Drinks & Alcohol,20
"Beautiful scenery, good wine, great atmosphere, and just the right number of people (maybe because it's a weekday). Thumbs up!",5,1/2/2026,1/3/2023,Crowd & Atmosphere,20
"Stylish and high-class, one of Taipei's iconic bars. Excellent cocktails, great location with fantastic views. The rooftop offers close-up views of the Xinyi shopping district and Taipei 101. Also a popular spot for New Year's Eve fireworks.",5,1/2/2026,1/4/2020,Music & DJ,37
"Stylish and high-class, one of Taipei's iconic bars. Excellent cocktails, great location with fantastic views. The rooftop offers close-up views of the Xinyi shopping district and Taipei 101. Also a popular spot for New Year's Eve fireworks.",5,1/2/2026,1/4/2020,Drinks & Alcohol,37
"The interior and ambiance are inviting, allowing you to relax and unwind with friends over a drink while enjoying the beauty of the evening. …",4,1/2/2026,1/3/2024,Drinks & Alcohol,25
"After the renovations, the beautiful scenery here makes you feel relaxed. It's also very pleasant to sit and chat. The wine prices are a bit high, but they're all delicious. ☺️",5,1/2/2026,1/3/2022,Drinks & Alcohol,31
"After the renovations, the beautiful scenery here makes you feel relaxed. It's also very pleasant to sit and chat. The wine prices are a bit high, but they're all delicious. ☺️",5,1/2/2026,1/3/2022,Service & Staff,31
"After the renovations, the beautiful scenery here makes you feel relaxed. It's also very pleasant to sit and chat. The wine prices are a bit high, but they're all delicious. ☺️",5,1/2/2026,1/3/2022,Price & Entry,31
"The New Year's Eve event, with tickets costing NT$2000, ran from 9 PM to midnight, leaving us standing in the rain the entire time. They were in an open-air venue with absolutely no shelter or rain protection, just handing out raincoats …",1,1/2/2026,1/3/2024,Crowd & Atmosphere,42
"The New Year's Eve event, with tickets costing NT$2000, ran from 9 PM to midnight, leaving us standing in the rain the entire time. They were in an open-air venue with absolutely no shelter or rain protection, just handing out raincoats …",1,1/2/2026,1/3/2024,Service & Staff,42
"The New Year's Eve event, with tickets costing NT$2000, ran from 9 PM to midnight, leaving us standing in the rain the entire time. They were in an open-air venue with absolutely no shelter or rain protection, just handing out raincoats …",1,1/2/2026,1/3/2024,Price & Entry,42
"I ordered red and white wine, which was surprisingly delicious and well-made. The service was pretty good, but they asked for the bill early because they said they were sitting outside and they were afraid of running out of money.",4,1/2/2026,1/3/2024,Drinks & Alcohol,40
"I ordered red and white wine, which was surprisingly delicious and well-made. The service was pretty good, but they asked for the bill early because they said they were sitting outside and they were afraid of running out of money.",4,1/2/2026,1/3/2024,Service & Staff,40
"I ordered red and white wine, which was surprisingly delicious and well-made. The service was pretty good, but they asked for the bill early because they said they were sitting outside and they were afraid of running out of money.",4,1/2/2026,1/3/2024,Price & Entry,40
The outdoor setting is completely different from Taichung's. But both have great views. The cocktails in Taipei are better.,4,1/2/2026,1/3/2022,Drinks & Alcohol,19
The outdoor setting is completely different from Taichung's. But both have great views. The cocktails in Taipei are better.,4,1/2/2026,1/3/2022,Service & Staff,19
"The waiter at the entrance was really irritating. I understand that crowds can be chaotic and difficult to manage, but there was really no need to yell. It wasn't just because there were so many people that they were talking loudly; they …",1,1/2/2026,6/6/2025,Crowd & Atmosphere,43
"The waiter at the entrance was really irritating. I understand that crowds can be chaotic and difficult to manage, but there was really no need to yell. It wasn't just because there were so many people that they were talking loudly; they …",1,1/2/2026,6/6/2025,Service & Staff,43
"To: Frank, Supervisor, please take a look at this message!  The female employee on the left who handled the document verification was rude! …",1,1/2/2026,6/6/2025,Service & Staff,24
"The bar next to Taipei 101 sometimes opens its rooftop outdoor area, where you can look up at Taipei 101. It's nice, but the cocktails are so-so and served in plastic cups. It feels like a frappuccino.",3,1/2/2026,1/4/2019,Drinks & Alcohol,37
"The bar next to Taipei 101 sometimes opens its rooftop outdoor area, where you can look up at Taipei 101. It's nice, but the cocktails are so-so and served in plastic cups. It feels like a frappuccino.",3,1/2/2026,1/4/2019,Service & Staff,37
"Disappointment: They ask for passports to enter the bar for everyone. Disappointed by the view, I think it's... Plus 300 for a beer",2,1/2/2026,1/2/2025,Drinks & Alcohol,23
This is a very nice venue located on the upper floors of a small skyscraper near the Taipei Tower. Great music and reasonable prices. One of the best venues in Taipei.,4,1/2/2026,1/4/2020,Music & DJ,31
This is a very nice venue located on the upper floors of a small skyscraper near the Taipei Tower. Great music and reasonable prices. One of the best venues in Taipei.,4,1/2/2026,1/4/2020,Service & Staff,31
This is a very nice venue located on the upper floors of a small skyscraper near the Taipei Tower. Great music and reasonable prices. One of the best venues in Taipei.,4,1/2/2026,1/4/2020,Price & Entry,31
"The cocktails are of high standard and not expensive, but the overall service is disappointing. From the moment I met the first counter staff at the entrance, I felt disrespected. They took me directly to a very ordinary outdoor seat with a …",2,1/2/2026,1/3/2021,Drinks & Alcohol,43
"The cocktails are of high standard and not expensive, but the overall service is disappointing. From the moment I met the first counter staff at the entrance, I felt disrespected. They took me directly to a very ordinary outdoor seat with a …",2,1/2/2026,1/3/2021,Service & Staff,43
"The cocktails are of high standard and not expensive, but the overall service is disappointing. From the moment I met the first counter staff at the entrance, I felt disrespected. They took me directly to a very ordinary outdoor seat with a …",2,1/2/2026,1/3/2021,Price & Entry,43
"Good wine, great atmosphere, and the assistant manager is awesome!",5,1/2/2026,1/3/2024,Drinks & Alcohol,10
"Good wine, great atmosphere, and the assistant manager is awesome!",5,1/2/2026,1/3/2024,Crowd & Atmosphere,10
"Good wine, great atmosphere, and the assistant manager is awesome!",5,1/2/2026,1/3/2024,Service & Staff,10
"I won’t say more, I’m just letting myself go, and with the help of music and alcohol, I’m entering the second dimension.",5,1/2/2026,1/3/2023,Music & DJ,22
"I won’t say more, I’m just letting myself go, and with the help of music and alcohol, I’m entering the second dimension.",5,1/2/2026,1/3/2023,Drinks & Alcohol,22
"I saw a sign saying the entire venue was booked, but it only said ""please wait a moment,"" without specifying the time. I politely inquired about the event's end time. The lady at the entrance was rude and looked me up and down. She was nice to foreign guests but rude to Chinese people.",1,1/2/2026,6/6/2025,Crowd & Atmosphere,54
"I saw a sign saying the entire venue was booked, but it only said ""please wait a moment,"" without specifying the time. I politely inquired about the event's end time. The lady at the entrance was rude and looked me up and down. She was nice to foreign guests but rude to Chinese people.",1,1/2/2026,6/6/2025,Service & Staff,54
"It was great. The price was similar to Korea's Itaewon Rooftop. Perhaps because it was Sunday, there was no entrance fee, and the staff were friendly. They treated us better than other couples, asking us every now and then if we needed anything. :) The staff were happy to hear us say ""yes, yes, yes.""",5,1/2/2026,1/3/2024,Service & Staff,55
"It was great. The price was similar to Korea's Itaewon Rooftop. Perhaps because it was Sunday, there was no entrance fee, and the staff were friendly. They treated us better than other couples, asking us every now and then if we needed anything. :) The staff were happy to hear us say ""yes, yes, yes.""",5,1/2/2026,1/3/2024,Price & Entry,55
"The atmosphere is great, but it's pricey. A private room costs over 4,000 yuan per person. I also drank myself into amnesia here. Regret it!",3,1/2/2026,1/2/2025,Crowd & Atmosphere,25
"The atmosphere is great, but it's pricey. A private room costs over 4,000 yuan per person. I also drank myself into amnesia here. Regret it!",3,1/2/2026,1/2/2025,Service & Staff,25
"The atmosphere is great, but it's pricey. A private room costs over 4,000 yuan per person. I also drank myself into amnesia here. Regret it!",3,1/2/2026,1/2/2025,Price & Entry,25
"The view was amazing, and the staff were very nice. I'm a bit cold, but they offered me warm water and a blanket. They even let me take the blanket with me before I left, which was great. …",4,1/2/2026,1/3/2023,Drinks & Alcohol,39
"The view was amazing, and the staff were very nice. I'm a bit cold, but they offered me warm water and a blanket. They even let me take the blanket with me before I left, which was great. …",4,1/2/2026,1/3/2023,Service & Staff,39
I like it very much and will visit again if I have the chance. Most of the people here are foreigners.,5,1/2/2026,12/3/2025,Crowd & Atmosphere,21
A bar with a nice atmosphere; the view of Xinyi District at night is beautiful.,5,1/2/2026,1/3/2022,Drinks & Alcohol,15
A bar with a nice atmosphere; the view of Xinyi District at night is beautiful.,5,1/2/2026,1/3/2022,Crowd & Atmosphere,15
"I was a little worried at first because of all the negative reviews, but after going there, I was amazed!! The drinks were delicious! The food was tasty! And the service staff were all so friendly ❤️👍🏻 …",5,1/2/2026,1/3/2023,Drinks & Alcohol,38
"I was a little worried at first because of all the negative reviews, but after going there, I was amazed!! The drinks were delicious! The food was tasty! And the service staff were all so friendly ❤️👍🏻 …",5,1/2/2026,1/3/2023,Service & Staff,38
"My favorite bar, a must-see for Taipei's trendy nightlife. The rooftop directly faces Taipei 101, and the romantic atmosphere is perfect for a date.",5,1/2/2026,1/4/2019,Drinks & Alcohol,24
"My favorite bar, a must-see for Taipei's trendy nightlife. The rooftop directly faces Taipei 101, and the romantic atmosphere is perfect for a date.",5,1/2/2026,1/4/2019,Crowd & Atmosphere,24
"My favorite bar, a must-see for Taipei's trendy nightlife. The rooftop directly faces Taipei 101, and the romantic atmosphere is perfect for a date.",5,1/2/2026,1/4/2019,Facilities & Safety,24
"I don't drink beer, but I can actually enjoy Franke beer! 😳 It's so good!!! I always order their food when I come here—highly recommend it! 🙌🙌🙌 …",5,1/2/2026,1/3/2023,Drinks & Alcohol,28
"I don't drink beer, but I can actually enjoy Franke beer! 😳 It's so good!!! I always order their food when I come here—highly recommend it! 🙌🙌🙌 …",5,1/2/2026,1/3/2023,Facilities & Safety,28
"The atmosphere was lively, the music was great, and the night view was absolutely perfect. …",5,1/2/2026,1/4/2020,Music & DJ,16
"The atmosphere was lively, the music was great, and the night view was absolutely perfect. …",5,1/2/2026,1/4/2020,Crowd & Atmosphere,16
Fun! The cocktails are delicious! The atmosphere is great! The night view is beautiful ~ a good place to drink with friends,5,1/2/2026,1/2/2025,Drinks & Alcohol,22
Fun! The cocktails are delicious! The atmosphere is great! The night view is beautiful ~ a good place to drink with friends,5,1/2/2026,1/2/2025,Crowd & Atmosphere,22
Fun! The cocktails are delicious! The atmosphere is great! The night view is beautiful ~ a good place to drink with friends,5,1/2/2026,1/2/2025,Facilities & Safety,22
OK is a good place for a drink with friends and family,5,1/2/2026,2/6/2025,Drinks & Alcohol,12
OK is a good place for a drink with friends and family,5,1/2/2026,2/6/2025,Facilities & Safety,12
"Good vibe, outdoor terrace with a direct view of Taipei 101, clean layout, I'm not used to smoking indoors so the cigarette smoke was a bit difficult 😹 Hot hot …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,31
"Good vibe, outdoor terrace with a direct view of Taipei 101, clean layout, I'm not used to smoking indoors so the cigarette smoke was a bit difficult 😹 Hot hot …",5,1/2/2026,1/3/2024,Service & Staff,31
"Good vibe, outdoor terrace with a direct view of Taipei 101, clean layout, I'm not used to smoking indoors so the cigarette smoke was a bit difficult 😹 Hot hot …",5,1/2/2026,1/3/2024,Facilities & Safety,31
"The atmosphere is great, perfect for having a drink with friends.",5,1/2/2026,1/3/2024,Drinks & Alcohol,11
"The atmosphere is great, perfect for having a drink with friends.",5,1/2/2026,1/3/2024,Crowd & Atmosphere,11
The night view outside is beautiful ~ the drinks and cocktails are not bad either!,5,1/2/2026,1/3/2022,Drinks & Alcohol,15
"The atmosphere is very relaxed. There's an outdoor area. If you're tired or feel too noisy inside, you can go outside to enjoy the night view and breathe in the fresh air. 😂 The food is also really delicious. The quality is reflected in the price. …",5,1/2/2026,1/4/2019,Crowd & Atmosphere,47
"The atmosphere is very relaxed. There's an outdoor area. If you're tired or feel too noisy inside, you can go outside to enjoy the night view and breathe in the fresh air. 😂 The food is also really delicious. The quality is reflected in the price. …",5,1/2/2026,1/4/2019,Service & Staff,47
"The atmosphere is very relaxed. There's an outdoor area. If you're tired or feel too noisy inside, you can go outside to enjoy the night view and breathe in the fresh air. 😂 The food is also really delicious. The quality is reflected in the price. …",5,1/2/2026,1/4/2019,Price & Entry,47
"A great view, the music is very comfortable, not too noisy, and the wine is delicious 💕💕 Included in the pocket list …",5,1/2/2026,1/4/2020,Music & DJ,23
"A great view, the music is very comfortable, not too noisy, and the wine is delicious 💕💕 Included in the pocket list …",5,1/2/2026,1/4/2020,Drinks & Alcohol,23
"Run for 20 years. The worst Mojito I've ever had is this one today. It takes only one minute from ordering to serving. How is it made? It's amazing. Poor. I miss the bartenders in the den era. Shit, don't come if you don't have to. If you really want to come, I suggest you drink it neat to avoid disappointment.",1,1/2/2026,2/6/2025,Drinks & Alcohol,61
Sam is a very enthusiastic PR person who takes care of everything. He's a great resource for reservations and drinks!,5,1/2/2026,1/3/2023,Drinks & Alcohol,20
Sam is a very enthusiastic PR person who takes care of everything. He's a great resource for reservations and drinks!,5,1/2/2026,1/3/2023,Service & Staff,20
"DJ plays 500 Zhang Zhenyue and Mayday, it feels weird",5,1/2/2026,9/4/2025,Music & DJ,10
"It just so happens to be Frank's anniversary, but unfortunately I didn't take a picture of their cocktail Monopoly. I should have asked if I could take it home! 😂 …",4,1/2/2026,1/4/2019,Drinks & Alcohol,31
"The wine was good, the atmosphere was great, and the music selection was superb.",5,1/2/2026,1/4/2019,Music & DJ,14
"The wine was good, the atmosphere was great, and the music selection was superb.",5,1/2/2026,1/4/2019,Drinks & Alcohol,14
"The wine was good, the atmosphere was great, and the music selection was superb.",5,1/2/2026,1/4/2019,Crowd & Atmosphere,14
"The night view and music are good, but you have to wait in line for a long time. This time I had connections and was able to avoid the line. The atmosphere was good.",1,1/2/2026,1/3/2023,Music & DJ,34
"The night view and music are good, but you have to wait in line for a long time. This time I had connections and was able to avoid the line. The atmosphere was good.",1,1/2/2026,1/3/2023,Crowd & Atmosphere,34
"The atmosphere was great, and the staff were friendly and enthusiastic.",4,1/2/2026,5/7/2025,Crowd & Atmosphere,11
"The atmosphere was great, and the staff were friendly and enthusiastic.",4,1/2/2026,5/7/2025,Service & Staff,11
"The attitude of the female waiters outside is very bad, giving one star is too much",1,1/2/2026,1/2/2025,Service & Staff,16
no star. Very unfriendly. Very annoying and annoying. I don't want to stay longer. …,1,1/2/2026,1/4/2019,Service & Staff,15
"The view of the 101 building from the rooftop! 🧡 The atmosphere was great, and the music selection was excellent! …",4,1/2/2026,1/4/2019,Music & DJ,21
"The view of the 101 building from the rooftop! 🧡 The atmosphere was great, and the music selection was excellent! …",4,1/2/2026,1/4/2019,Crowd & Atmosphere,21
"1. Smoking is prohibited indoors, so your freedom is halved. 2. Whether the drink is good or not probably depends on the bartender; each bartender's taste is different, so it depends on your luck. …",5,1/2/2026,1/3/2024,Drinks & Alcohol,35
"1. Smoking is prohibited indoors, so your freedom is halved. 2. Whether the drink is good or not probably depends on the bartender; each bartender's taste is different, so it depends on your luck. …",5,1/2/2026,1/3/2024,Service & Staff,35
"1. Smoking is prohibited indoors, so your freedom is halved. 2. Whether the drink is good or not probably depends on the bartender; each bartender's taste is different, so it depends on your luck. …",5,1/2/2026,1/3/2024,Price & Entry,35
"1. Smoking is prohibited indoors, so your freedom is halved. 2. Whether the drink is good or not probably depends on the bartender; each bartender's taste is different, so it depends on your luck. …",5,1/2/2026,1/3/2024,Facilities & Safety,35
"I often come here with friends. I think their food is very good, the wine is very good, and the waiters are very nice. But recently I always feel that the music is not so good. I feel that they can improve in this aspect.",3,1/2/2026,1/2/2025,Music & DJ,45
"I often come here with friends. I think their food is very good, the wine is very good, and the waiters are very nice. But recently I always feel that the music is not so good. I feel that they can improve in this aspect.",3,1/2/2026,1/2/2025,Drinks & Alcohol,45
"I often come here with friends. I think their food is very good, the wine is very good, and the waiters are very nice. But recently I always feel that the music is not so good. I feel that they can improve in this aspect.",3,1/2/2026,1/2/2025,Service & Staff,45
"Whether it is a waiter or a bartender, they are all passionate and professional in service.",5,1/2/2026,1/4/2020,Drinks & Alcohol,16
"Whether it is a waiter or a bartender, they are all passionate and professional in service.",5,1/2/2026,1/4/2020,Service & Staff,16
Nice place. I also held my birthday here.,5,1/2/2026,1/3/2024,Facilities & Safety,8
"If you want to be humiliated, come here! 🥰 I'm leaving a message to dissuade you from booking, otherwise I won't even give you a heart. We booked a private room, but when we arrived, there were other people there. They told us to wait until …",1,1/2/2026,1/3/2024,Crowd & Atmosphere,47
"If you want to be humiliated, come here! 🥰 I'm leaving a message to dissuade you from booking, otherwise I won't even give you a heart. We booked a private room, but when we arrived, there were other people there. They told us to wait until …",1,1/2/2026,1/3/2024,Service & Staff,47
"The music is good, the wine is delicious. BUT! Yesterday, a very disappointing incident occurred. A male employee who appeared …",3,1/2/2026,1/3/2024,Music & DJ,21
"The music is good, the wine is delicious. BUT! Yesterday, a very disappointing incident occurred. A male employee who appeared …",3,1/2/2026,1/3/2024,Drinks & Alcohol,21
"We took my parents north to experience the essential elements of Taipei's nightlife: Xinyi District and bars. Combining these two factors, we specifically chose a bar with a great night view and one we'd already had on our wishlist. …",1,1/2/2026,1/3/2023,Drinks & Alcohol,40
"We took my parents north to experience the essential elements of Taipei's nightlife: Xinyi District and bars. Combining these two factors, we specifically chose a bar with a great night view and one we'd already had on our wishlist. …",1,1/2/2026,1/3/2023,Facilities & Safety,40
"Great place to relax! We've been there a few times, managed to dance a little: great DJs, quality music, great hookah)",5,1/2/2026,6/6/2025,Music & DJ,21
"Great place to relax! We've been there a few times, managed to dance a little: great DJs, quality music, great hookah)",5,1/2/2026,6/6/2025,Facilities & Safety,21
"I've been there many times and never had to book a private room to enter. My friend and I lined up to enter and had our real-name system scanned. As soon as we finished, they told me I needed to book a private room to enter. We hadn't had …",1,1/2/2026,1/3/2023,Service & Staff,50
"The most comfortable and relaxed bar in Taipei 👍👍👍 Although there's no dance floor, you can dance. It's crowded and lively on Fridays and Saturdays. …",5,1/2/2026,1/3/2024,Drinks & Alcohol,26
"The most comfortable and relaxed bar in Taipei 👍👍👍 Although there's no dance floor, you can dance. It's crowded and lively on Fridays and Saturdays. …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,26
High-altitude open-air bar with great views and great music,5,1/2/2026,1/3/2023,Music & DJ,9
High-altitude open-air bar with great views and great music,5,1/2/2026,1/3/2023,Drinks & Alcohol,9
High-altitude open-air bar with great views and great music,5,1/2/2026,1/3/2023,Crowd & Atmosphere,9
"The New Year's Eve event was held outdoors, with tickets costing NT$2000 and including two drinks. The initial instructions for entry were unclear, and there was no explanation about exchanging wristbands. Since it was our first time there, …",1,1/2/2026,1/3/2023,Drinks & Alcohol,39
"The New Year's Eve event was held outdoors, with tickets costing NT$2000 and including two drinks. The initial instructions for entry were unclear, and there was no explanation about exchanging wristbands. Since it was our first time there, …",1,1/2/2026,1/3/2023,Service & Staff,39
"The New Year's Eve event was held outdoors, with tickets costing NT$2000 and including two drinks. The initial instructions for entry were unclear, and there was no explanation about exchanging wristbands. Since it was our first time there, …",1,1/2/2026,1/3/2023,Price & Entry,39
"The cocktails were bad, the fries were good, the cheese platter was a bit pricey, and the fried oysters were decent. …",2,1/2/2026,1/3/2023,Drinks & Alcohol,22
"The cocktails were bad, the fries were good, the cheese platter was a bit pricey, and the fried oysters were decent. …",2,1/2/2026,1/3/2023,Service & Staff,22
"The cocktails were bad, the fries were good, the cheese platter was a bit pricey, and the fried oysters were decent. …",2,1/2/2026,1/3/2023,Price & Entry,22
"We sat outdoors that day, and thankfully it didn't rain, so the view was great. When we asked to move, the staff immediately arranged a separate seating area and even turned on the heater. …",5,1/2/2026,1/3/2023,Service & Staff,35
It’s hard to work during the New Year. But I really don’t understand what the store clerk is impatient about. The attitude of the supervisor (or store manager) is also very bad🙄 …,1,1/2/2026,3/8/2025,Service & Staff,33
"In such a competitive area on the tenth floor of ATT, every bar must have a little uniqueness to survive. In addition to occupying an excellent location, Frank's soft power is also impeccable. It often cooperates with other food companies. …",5,1/2/2026,1/2/2025,Drinks & Alcohol,41
"Even though there's an outdoor smoking area, they still allow customers to smoke inside. …",1,1/2/2026,1/3/2023,Crowd & Atmosphere,15
"Even though there's an outdoor smoking area, they still allow customers to smoke inside. …",1,1/2/2026,1/3/2023,Service & Staff,15
"Even though there's an outdoor smoking area, they still allow customers to smoke inside. …",1,1/2/2026,1/3/2023,Facilities & Safety,15
"Only music can be heard. The one rule next door has a better view and only costs 5000 for a private room, but this one costs 10000. I won't go there again next time",3,1/2/2026,1/3/2024,Music & DJ,34
"Only music can be heard. The one rule next door has a better view and only costs 5000 for a private room, but this one costs 10000. I won't go there again next time",3,1/2/2026,1/3/2024,Service & Staff,34
"Only music can be heard. The one rule next door has a better view and only costs 5000 for a private room, but this one costs 10000. I won't go there again next time",3,1/2/2026,1/3/2024,Price & Entry,34
"There are two seating options: downstairs and upstairs.  If there are a lot of people or you're alone, you'll have to stand. …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,23
The whole shop has a great atmosphere!! Lucas is very good at serving and livening up the atmosphere. He even designs and prepares drinks based on your preferences.,5,1/2/2026,1/2/2025,Drinks & Alcohol,28
The whole shop has a great atmosphere!! Lucas is very good at serving and livening up the atmosphere. He even designs and prepares drinks based on your preferences.,5,1/2/2026,1/2/2025,Crowd & Atmosphere,28
The whole shop has a great atmosphere!! Lucas is very good at serving and livening up the atmosphere. He even designs and prepares drinks based on your preferences.,5,1/2/2026,1/2/2025,Service & Staff,28
"After a stroll through the neighborhood with friends, we decided to find a bar nearby. We chose this one, which had decent reviews. …",1,1/2/2026,1/3/2021,Drinks & Alcohol,24
"The bartenders were friendly, but the security and counter staff were extremely rude and arrogant, lacking any of the most basic courtesy and standards expected of a service industry worker. Such treatment creates a terrible first …",1,1/2/2026,1/3/2022,Drinks & Alcohol,37
"The bartenders were friendly, but the security and counter staff were extremely rude and arrogant, lacking any of the most basic courtesy and standards expected of a service industry worker. Such treatment creates a terrible first …",1,1/2/2026,1/3/2022,Service & Staff,37
"The bartenders were friendly, but the security and counter staff were extremely rude and arrogant, lacking any of the most basic courtesy and standards expected of a service industry worker. Such treatment creates a terrible first …",1,1/2/2026,1/3/2022,Facilities & Safety,37
"The view was fantastic, offering a great angle to see Taipei 101, and the seating was reasonably priced (NT$8,000-10,000). …",5,1/2/2026,1/3/2022,Service & Staff,20
"The view was fantastic, offering a great angle to see Taipei 101, and the seating was reasonably priced (NT$8,000-10,000). …",5,1/2/2026,1/3/2022,Price & Entry,20
"On New Year's Eve, December 31st, my friend and I were just passing by and wanted to ask what kind of restaurant it was. The receptionist was initially very friendly, asking if we needed tickets. Later, when they learned we didn't need …",1,1/2/2026,1/3/2023,Service & Staff,43
"On New Year's Eve, December 31st, my friend and I were just passing by and wanted to ask what kind of restaurant it was. The receptionist was initially very friendly, asking if we needed tickets. Later, when they learned we didn't need …",1,1/2/2026,1/3/2023,Price & Entry,43
"The space is small, the flow is not smooth, there's no dance floor area; the aisle is the dance floor area, which feels a bit too cramped. Even the private rooms are cramped. …",4,1/2/2026,1/3/2021,Crowd & Atmosphere,34
"The space is small, the flow is not smooth, there's no dance floor area; the aisle is the dance floor area, which feels a bit too cramped. Even the private rooms are cramped. …",4,1/2/2026,1/3/2021,Service & Staff,34
"The space is small, the flow is not smooth, there's no dance floor area; the aisle is the dance floor area, which feels a bit too cramped. Even the private rooms are cramped. …",4,1/2/2026,1/3/2021,Facilities & Safety,34
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Music & DJ,55
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Drinks & Alcohol,55
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Crowd & Atmosphere,55
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Service & Staff,55
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Price & Entry,55
"There are severely insufficient women's restrooms!!! You have to wait half an hour to use the restroom! The outdoor booths are unbearably hot with no air conditioning, and the view is mediocre yet they're more expensive than the indoor booths??? The music is all old songs; it doesn't feel like a trendy bar at all.",1,1/2/2026,1/3/2021,Facilities & Safety,55
"The outdoor view is pretty good! Single cocktails are a bit expensive, but the prices of high-altitude bars around the world are about the same 🤷🏼‍♀️The music is good and the service is not bad (maybe we went there very early at 10 o'clock). If you want to enjoy less people and enjoy the scenery, you can go and have a look! …",4,1/2/2026,1/4/2019,Music & DJ,63
"The outdoor view is pretty good! Single cocktails are a bit expensive, but the prices of high-altitude bars around the world are about the same 🤷🏼‍♀️The music is good and the service is not bad (maybe we went there very early at 10 o'clock). If you want to enjoy less people and enjoy the scenery, you can go and have a look! …",4,1/2/2026,1/4/2019,Drinks & Alcohol,63
"The outdoor view is pretty good! Single cocktails are a bit expensive, but the prices of high-altitude bars around the world are about the same 🤷🏼‍♀️The music is good and the service is not bad (maybe we went there very early at 10 o'clock). If you want to enjoy less people and enjoy the scenery, you can go and have a look! …",4,1/2/2026,1/4/2019,Crowd & Atmosphere,63
"The outdoor view is pretty good! Single cocktails are a bit expensive, but the prices of high-altitude bars around the world are about the same 🤷🏼‍♀️The music is good and the service is not bad (maybe we went there very early at 10 o'clock). If you want to enjoy less people and enjoy the scenery, you can go and have a look! …",4,1/2/2026,1/4/2019,Service & Staff,63
"The outdoor view is pretty good! Single cocktails are a bit expensive, but the prices of high-altitude bars around the world are about the same 🤷🏼‍♀️The music is good and the service is not bad (maybe we went there very early at 10 o'clock). If you want to enjoy less people and enjoy the scenery, you can go and have a look! …",4,1/2/2026,1/4/2019,Price & Entry,63
The atmosphere is great and the wine is good!,5,1/2/2026,1/3/2023,Drinks & Alcohol,9
The atmosphere is great and the wine is good!,5,1/2/2026,1/3/2023,Crowd & Atmosphere,9
