review_text,rating,scrape_date,review_date,category,word_count
"You can come anytime. It's a very comfortable place to drink. The music is nice, and the service is great. A really relaxing and therapeutic place! 👏🏻 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,28
"You can come anytime. It's a very comfortable place to drink. The music is nice, and the service is great. A really relaxing and therapeutic place! 👏🏻 …",5,2026-01-02,2024-01-03,Service & Staff,28
"You can come anytime. It's a very comfortable place to drink. The music is nice, and the service is great. A really relaxing and therapeutic place! 👏🏻 …",5,2026-01-02,2024-01-03,Facilities & Safety,28
"First time at KOR, the atmosphere was very cool and the service was excellent. I would recommend it to anyone who just wants to meet up with friends at a bar. ♥️♥️",5,2026-01-02,2024-01-03,Drinks & Alcohol,32
"First time at KOR, the atmosphere was very cool and the service was excellent. I would recommend it to anyone who just wants to meet up with friends at a bar. ♥️♥️",5,2026-01-02,2024-01-03,Crowd & Atmosphere,32
"First time at KOR, the atmosphere was very cool and the service was excellent. I would recommend it to anyone who just wants to meet up with friends at a bar. ♥️♥️",5,2026-01-02,2024-01-03,Service & Staff,32
The wine is delicious. The atmosphere is great. It's a great place to relax.,5,2026-01-02,2024-01-03,Drinks & Alcohol,14
The wine is delicious. The atmosphere is great. It's a great place to relax.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,14
The wine is delicious. The atmosphere is great. It's a great place to relax.,5,2026-01-02,2024-01-03,Facilities & Safety,14
"The bar service was good, the signature cocktails were delicious, and the atmosphere was great.",5,2026-01-02,2023-01-03,Drinks & Alcohol,15
"The bar service was good, the signature cocktails were delicious, and the atmosphere was great.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,15
"The bar service was good, the signature cocktails were delicious, and the atmosphere was great.",5,2026-01-02,2023-01-03,Service & Staff,15
The wine is good. The music is loud. It doesn't feel like a good place to chat up people. It's suitable for friends to enjoy the atmosphere. But it's quite noisy. It's not a quiet bar. But no one is dancing🤣 …,5,2026-01-02,2025-01-02,Music & DJ,42
The wine is good. The music is loud. It doesn't feel like a good place to chat up people. It's suitable for friends to enjoy the atmosphere. But it's quite noisy. It's not a quiet bar. But no one is dancing🤣 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,42
The wine is good. The music is loud. It doesn't feel like a good place to chat up people. It's suitable for friends to enjoy the atmosphere. But it's quite noisy. It's not a quiet bar. But no one is dancing🤣 …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,42
The wine is good. The music is loud. It doesn't feel like a good place to chat up people. It's suitable for friends to enjoy the atmosphere. But it's quite noisy. It's not a quiet bar. But no one is dancing🤣 …,5,2026-01-02,2025-01-02,Facilities & Safety,42
"DD is my own brother. As long as DD takes care of us, we are willing to drink more.",5,2026-01-02,2023-01-03,Drinks & Alcohol,19
"The bartenders are very professional, the drinks are good, and the atmosphere is great. I want to come every week.",5,2026-01-02,2024-01-03,Drinks & Alcohol,20
"The bartenders are very professional, the drinks are good, and the atmosphere is great. I want to come every week.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,20
"The bartenders are very professional, the drinks are good, and the atmosphere is great. I want to come every week.",5,2026-01-02,2024-01-03,Service & Staff,20
"We went to the KOR bar on Mid-Autumn Festival night. It was a lively evening.  A big thank you to the barista, T. …",5,2026-01-02,2025-01-02,Drinks & Alcohol,24
"We went to the KOR bar on Mid-Autumn Festival night. It was a lively evening.  A big thank you to the barista, T. …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,24
The cocktails are good and the food is delicious. The service staff is very friendly 👍🏻 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,17
The cocktails are good and the food is delicious. The service staff is very friendly 👍🏻 …,5,2026-01-02,2024-01-03,Service & Staff,17
Atmosphere but not noisy The service staff are very friendly and there is no pressure to chat~,5,2026-01-02,2024-01-03,Crowd & Atmosphere,17
Atmosphere but not noisy The service staff are very friendly and there is no pressure to chat~,5,2026-01-02,2024-01-03,Service & Staff,17
The guava is huge and delicious The wine is also very delicious and smooth. My favorite breast milk 🤍 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,20
It wasn't too crowded on a Thursday. The DJ was really lively.,5,2026-01-02,2019-01-04,Music & DJ,12
It wasn't too crowded on a Thursday. The DJ was really lively.,5,2026-01-02,2019-01-04,Crowd & Atmosphere,12
"Beautiful lighting, nice music, perfect for gathering with friends, friendly and warm service🎉🎉 …",5,2026-01-02,2024-01-03,Music & DJ,14
"Beautiful lighting, nice music, perfect for gathering with friends, friendly and warm service🎉🎉 …",5,2026-01-02,2024-01-03,Service & Staff,14
Bought 5000 tickets for Bruno Mars ~ couldn't even squeeze in! There was no crowd control at all! Did they deliberately cheat us out of money? Such a heartless store! So shady!,1,2026-01-02,2025-01-02,Crowd & Atmosphere,32
Bought 5000 tickets for Bruno Mars ~ couldn't even squeeze in! There was no crowd control at all! Did they deliberately cheat us out of money? Such a heartless store! So shady!,1,2026-01-02,2025-01-02,Price & Entry,32
"We entered around 11:00 PM and were delighted by the delicious guava cocktails. The bartender and the staff were all very nice. However, when my friend arrived, he was told he needed a reservation to enter and that they weren't accepting …",1,2026-01-02,2025-01-02,Drinks & Alcohol,42
"We entered around 11:00 PM and were delighted by the delicious guava cocktails. The bartender and the staff were all very nice. However, when my friend arrived, he was told he needed a reservation to enter and that they weren't accepting …",1,2026-01-02,2025-01-02,Service & Staff,42
"We entered around 11:00 PM and were delighted by the delicious guava cocktails. The bartender and the staff were all very nice. However, when my friend arrived, he was told he needed a reservation to enter and that they weren't accepting …",1,2026-01-02,2025-01-02,Facilities & Safety,42
Bartenders are very nice and make great drinks. I like Ryan very much. Recommend him👍🏼 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,16
Awesome fun place~DD is super cute and nice~~100 points for humor and fun! I have to go there every dayᕕ( ᐛ )ᕗgo～🍐? …,5,2026-01-02,2023-01-03,Crowd & Atmosphere,23
Awesome fun place~DD is super cute and nice~~100 points for humor and fun! I have to go there every dayᕕ( ᐛ )ᕗgo～🍐? …,5,2026-01-02,2023-01-03,Facilities & Safety,23
Great! Excellent bartending skills.,5,2026-01-02,2025-01-02,Drinks & Alcohol,4
"Having a drink after get off work is so relaxing, even more relaxing than I imagined 😍 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,18
Looking for a sophisticated drinking spot in Taipei's East District? You'll definitely have a great time here! Great lighting and a fantastic atmosphere.,5,2026-01-02,2023-01-03,Drinks & Alcohol,23
Looking for a sophisticated drinking spot in Taipei's East District? You'll definitely have a great time here! Great lighting and a fantastic atmosphere.,5,2026-01-02,2023-01-03,Crowd & Atmosphere,23
The staff downstairs is so good at checking the clothing. Five stars are not enough so I give six stars. The clothing requirements are super double standards. The definition of casual …,1,2026-01-02,2025-01-02,Crowd & Atmosphere,32
The staff downstairs is so good at checking the clothing. Five stars are not enough so I give six stars. The clothing requirements are super double standards. The definition of casual …,1,2026-01-02,2025-01-02,Service & Staff,32
"The guava was really delicious. The bartender was very friendly and spoke English well, so I had a really fun time.☺️",5,2026-01-02,2025-01-02,Drinks & Alcohol,21
"The guava was really delicious. The bartender was very friendly and spoke English well, so I had a really fun time.☺️",5,2026-01-02,2025-01-02,Crowd & Atmosphere,21
"The guava was really delicious. The bartender was very friendly and spoke English well, so I had a really fun time.☺️",5,2026-01-02,2025-01-02,Service & Staff,21
2024/11 Update  I'm surprised by the 4.6 stars. Maybe it's a review from someone who doesn't …,1,2026-01-02,2025-01-02,Service & Staff,17
High quality place 💯👍🏻 …,5,2026-01-02,2025-01-02,Facilities & Safety,5
"The dress code is terrible, the double standards are outrageous! I was wearing tapered pants and Adidas EQT shoes that day, and my friend and I were dressed similarly, yet I was given the cold shoulder. If they wouldn't let me in because there were no private rooms, I would have just said so.",1,2026-01-02,2025-01-02,Service & Staff,54
The environment is comfortable and spacious. The cocktails are delicious and suitable for women.,5,2026-01-02,2024-01-03,Drinks & Alcohol,14
The environment is comfortable and spacious. The cocktails are delicious and suitable for women.,5,2026-01-02,2024-01-03,Facilities & Safety,14
"The drinks were amazing, and the music was great too!",5,2026-01-02,2020-01-04,Music & DJ,10
"The drinks were amazing, and the music was great too!",5,2026-01-02,2020-01-04,Drinks & Alcohol,10
"First time here, the bartending was great. The drinks they recommended were all to my liking. The ambiance was lovely, and all the girls who came were very pretty 😍 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,31
"First time here, the bartending was great. The drinks they recommended were all to my liking. The ambiance was lovely, and all the girls who came were very pretty 😍 …",5,2026-01-02,2025-01-02,Service & Staff,31
"If you go to Taiwan, you must visit this place♡.♡ You'll get drunk on the atmosphere, the cocktails, and the food. It's better than the clubs or bars in Itaewon, and the cocktails are absolutely …",5,2026-01-02,2025-01-02,Drinks & Alcohol,36
"If you go to Taiwan, you must visit this place♡.♡ You'll get drunk on the atmosphere, the cocktails, and the food. It's better than the clubs or bars in Itaewon, and the cocktails are absolutely …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,36
"If you go to Taiwan, you must visit this place♡.♡ You'll get drunk on the atmosphere, the cocktails, and the food. It's better than the clubs or bars in Itaewon, and the cocktails are absolutely …",5,2026-01-02,2025-01-02,Facilities & Safety,36
First time to a bar with a dress code I really enjoy this chill atmosphere Come for a drink after get off work or school …,5,2026-01-02,2025-01-02,Drinks & Alcohol,26
First time to a bar with a dress code I really enjoy this chill atmosphere Come for a drink after get off work or school …,5,2026-01-02,2025-01-02,Crowd & Atmosphere,26
The decor is unique. I love the music.,5,2026-01-02,2025-10-04,Music & DJ,8
"Great wine, nice environment, and lovely waiters!!",5,2026-01-02,2024-01-03,Drinks & Alcohol,7
"Great wine, nice environment, and lovely waiters!!",5,2026-01-02,2024-01-03,Service & Staff,7
The venue was beautiful and the service was friendly! The pickled thorns were delicious and super cute!,5,2026-01-02,2024-01-03,Service & Staff,17
"A bar with great bartenders, DJ, and atmosphere.",5,2026-01-02,2025-01-02,Music & DJ,8
"A bar with great bartenders, DJ, and atmosphere.",5,2026-01-02,2025-01-02,Drinks & Alcohol,8
"A bar with great bartenders, DJ, and atmosphere.",5,2026-01-02,2025-01-02,Crowd & Atmosphere,8
The drinks are delicious and the atmosphere is great. The staff are very friendly and helpful.,5,2026-01-02,2023-01-03,Drinks & Alcohol,16
The drinks are delicious and the atmosphere is great. The staff are very friendly and helpful.,5,2026-01-02,2023-01-03,Crowd & Atmosphere,16
The drinks are delicious and the atmosphere is great. The staff are very friendly and helpful.,5,2026-01-02,2023-01-03,Service & Staff,16
Vicente Yi Fan Lin is wonderful and very friendly! 👍🏻 …,5,2026-01-02,2025-01-02,Service & Staff,11
"The drinks, food, and bartender were all fantastic ❤️👍 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,10
"If you can't find standards, you shouldn't claim your establishment has them. This isn't my first time here, but today (October 14th), I waited in line for an hour, and finally, the staff wouldn't let me in because I was wearing long pants. …",1,2026-01-02,2024-01-03,Service & Staff,44
"Wearing long jeans and a T-shirt, they said it wasn't in accordance with the dress code and wouldn't let me in. 👍👍 …",1,2026-01-02,2025-06-06,Facilities & Safety,23
That bartender with a beard is so handsome😍 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,9
"Fun, friendly service, great music, and the cutest waitress with the bob haircut was the best! 😍😍 …",5,2026-01-02,2024-01-03,Music & DJ,18
"Fun, friendly service, great music, and the cutest waitress with the bob haircut was the best! 😍😍 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,18
"Fun, friendly service, great music, and the cutest waitress with the bob haircut was the best! 😍😍 …",5,2026-01-02,2024-01-03,Service & Staff,18
The most stylish bars and nightclubs in Taipei! The music is not too loud and the lights are not too dim to see people.,5,2026-01-02,2025-01-02,Music & DJ,24
The most stylish bars and nightclubs in Taipei! The music is not too loud and the lights are not too dim to see people.,5,2026-01-02,2025-01-02,Drinks & Alcohol,24
The most stylish bars and nightclubs in Taipei! The music is not too loud and the lights are not too dim to see people.,5,2026-01-02,2025-01-02,Crowd & Atmosphere,24
"I don't know what the girl at the door is being so arrogant about, and her attitude is terrible. Your store's image is completely destroyed before you even enter.",1,2026-01-02,2025-01-02,Service & Staff,29
My favorite healing carnival bar😍😍 The drinks are delicious!!🥂🥃 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,10
"Respect your store's entry policy, it's very reasonable But for guests who are not clear about the policy for the first time, they don't know how to enter or make reservations, but they have a very bad feeling …",1,2026-01-02,2024-01-03,Price & Entry,39
"Could the entrance sign be clearer? There's always someone standing in front of the counter sign, blocking the entrance sign. Please improve this.",1,2026-01-02,2025-01-02,Service & Staff,23
"Great atmosphere, great drinks 🥹🫶🏻🩷 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,6
"Great atmosphere, great drinks 🥹🫶🏻🩷 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,6
The drinks and the atmosphere were both great.,5,2026-01-02,2024-01-03,Drinks & Alcohol,8
The drinks and the atmosphere were both great.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,8
It's quite funny that the invited guests violated the dress code. This store has double standards; they were invited but weren't allowed entry.,1,2026-01-02,2025-01-02,Crowd & Atmosphere,23
It's quite funny that the invited guests violated the dress code. This store has double standards; they were invited but weren't allowed entry.,1,2026-01-02,2025-01-02,Price & Entry,23
"The drinks were great, and the atmosphere was lovely. We didn't have a reservation, but since we showed up early, they gave us two tables at the bar. Thank you so much! Yes, yes, please submit.",5,2026-01-02,2024-01-03,Drinks & Alcohol,36
"The drinks were great, and the atmosphere was lovely. We didn't have a reservation, but since we showed up early, they gave us two tables at the bar. Thank you so much! Yes, yes, please submit.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,36
"Refreshing, slightly stronger. I had a wonderfully satisfying glass of wine with a sweet, citrus-y flavor without being cloying. The bartender was excellent.",5,2026-01-02,2025-01-02,Drinks & Alcohol,23
"Beautiful lighting, amazing sound effects! Delicious and varied food, fun dancing and relaxing, and serious safety management. The operators are so dedicated! Go for it!",5,2026-01-02,2025-01-02,Music & DJ,25
"Beautiful lighting, amazing sound effects! Delicious and varied food, fun dancing and relaxing, and serious safety management. The operators are so dedicated! Go for it!",5,2026-01-02,2025-01-02,Crowd & Atmosphere,25
"Beautiful lighting, amazing sound effects! Delicious and varied food, fun dancing and relaxing, and serious safety management. The operators are so dedicated! Go for it!",5,2026-01-02,2025-01-02,Facilities & Safety,25
The atmosphere here is great 👍🏻 and the drinks are great too. …,5,2026-01-02,2024-01-03,Drinks & Alcohol,13
The atmosphere here is great 👍🏻 and the drinks are great too. …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,13
"The ambiance and service were excellent, the cocktails were delicious, and credit cards were accepted.",5,2026-01-02,2024-01-03,Drinks & Alcohol,15
"The ambiance and service were excellent, the cocktails were delicious, and credit cards were accepted.",5,2026-01-02,2024-01-03,Service & Staff,15
"The ambiance and service were excellent, the cocktails were delicious, and credit cards were accepted.",5,2026-01-02,2024-01-03,Facilities & Safety,15
"Another bar hidden in the alleys of Taipei's East District. The drinks here are solid and punchy, whether it's the signature cocktails or a variety of other options, it's a perfect spot for those looking to relax with a …",5,2026-01-02,2024-01-03,Drinks & Alcohol,40
"The food and cocktails are delicious, and the bartender is friendly and easy to talk to 😀 …",5,2026-01-02,2020-01-04,Drinks & Alcohol,18
"The food and cocktails are delicious, and the bartender is friendly and easy to talk to 😀 …",5,2026-01-02,2020-01-04,Service & Staff,18
"Nice atmosphere, average venue.",4,2026-01-02,2025-10-04,Crowd & Atmosphere,4
"Joy, the staff member, is very cute and has excellent service! o(*////▽////*)q Happy Hour! So happy! 🥳 …",5,2026-01-02,2023-01-03,Service & Staff,18
"*hankookins, ㄱrG마쎼yo, the tea is really good!* Check out other reviews before you go A local friend recommended this place for its delicious guava cocktails. I had …",1,2026-01-02,2025-01-02,Drinks & Alcohol,28
"*hankookins, ㄱrG마쎼yo, the tea is really good!* Check out other reviews before you go A local friend recommended this place for its delicious guava cocktails. I had …",1,2026-01-02,2025-01-02,Facilities & Safety,28
"Why aren't unisex shorts allowed? I think this is a bar full of discrimination. The staff are making you uncomfortable. Everyone, please consider this. This is purely my personal opinion.",1,2026-01-02,2024-01-03,Drinks & Alcohol,30
"Why aren't unisex shorts allowed? I think this is a bar full of discrimination. The staff are making you uncomfortable. Everyone, please consider this. This is purely my personal opinion.",1,2026-01-02,2024-01-03,Service & Staff,30
I stumbled upon David on Instagram for a friend's birthday party and asked him to help me manage a private room at KOR. He provided very detailed information and advice. 👍🏻👍🏻 …,5,2026-01-02,2024-01-03,Service & Staff,32
"My friend and I loved Kor. But on the day of the gay parade on October 29, we found that Kor is an LGBT-unfriendly store (one star is too much). It is obviously gender-discriminatory, but it repeatedly uses dress codes to fool customers. …",1,2026-01-02,2023-01-03,Service & Staff,44
The wine is super delicious! Joy is super nice!,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
The wine is very special and delicious 🤭 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
A place with great atmosphere and service!,5,2026-01-02,2025-01-02,Crowd & Atmosphere,7
A place with great atmosphere and service!,5,2026-01-02,2025-01-02,Service & Staff,7
A place with great atmosphere and service!,5,2026-01-02,2025-01-02,Facilities & Safety,7
"I wanted to change coins for my locker, but the ticket checker at the door told me to go inside and exchange them at the bar. They said they didn't have enough change and wouldn't give me any?! …",1,2026-01-02,2024-01-03,Drinks & Alcohol,39
"I wanted to change coins for my locker, but the ticket checker at the door told me to go inside and exchange them at the bar. They said they didn't have enough change and wouldn't give me any?! …",1,2026-01-02,2024-01-03,Service & Staff,39
"I wanted to change coins for my locker, but the ticket checker at the door told me to go inside and exchange them at the bar. They said they didn't have enough change and wouldn't give me any?! …",1,2026-01-02,2024-01-03,Price & Entry,39
"ACE is so friendly and awesome! I really love guava wine XD, especially the plum powder flavor, it's so delicious and I love it so much 😍 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,28
"ACE is so friendly and awesome! I really love guava wine XD, especially the plum powder flavor, it's so delicious and I love it so much 😍 …",5,2026-01-02,2025-01-02,Service & Staff,28
"ACE is so friendly and awesome! I really love guava wine XD, especially the plum powder flavor, it's so delicious and I love it so much 😍 …",5,2026-01-02,2025-01-02,Facilities & Safety,28
"Wearing long pants and shoes. Directly refused entry. Terrible, smelly. It's really like what the comment below said: What the hell is going on? When asked, they didn't explain. They just pointed at the sign saying, ""We reserve the right."" …",1,2026-01-02,2024-01-03,Price & Entry,41
I have to praise the staff's reaction ability and eagle eyes. There was a tall and strong staff with tattoos on his arms. He saw glass fragments on the table and immediately confirmed it with a flashlight. After finding that it was really …,5,2026-01-02,2024-01-03,Drinks & Alcohol,44
I have to praise the staff's reaction ability and eagle eyes. There was a tall and strong staff with tattoos on his arms. He saw glass fragments on the table and immediately confirmed it with a flashlight. After finding that it was really …,5,2026-01-02,2024-01-03,Service & Staff,44
I have to praise the staff's reaction ability and eagle eyes. There was a tall and strong staff with tattoos on his arms. He saw glass fragments on the table and immediately confirmed it with a flashlight. After finding that it was really …,5,2026-01-02,2024-01-03,Facilities & Safety,44
"Great lighting and atmosphere, delicious bubble tea, a very unique bar.",5,2026-01-02,2023-01-03,Drinks & Alcohol,11
"Great lighting and atmosphere, delicious bubble tea, a very unique bar.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,11
"Beautiful lighting, good atmosphere, good music, good wine",5,2026-01-02,2024-01-03,Music & DJ,8
"Beautiful lighting, good atmosphere, good music, good wine",5,2026-01-02,2024-01-03,Drinks & Alcohol,8
"Beautiful lighting, good atmosphere, good music, good wine",5,2026-01-02,2024-01-03,Crowd & Atmosphere,8
The atmosphere is great! The service staff are also very enthusiastic and actively recommend a lot of delicious cocktails. It is worth coming 👍🏻👍🏻👍🏻 I felt very good when I came for the first time …,5,2026-01-02,2024-01-03,Drinks & Alcohol,36
The atmosphere is great! The service staff are also very enthusiastic and actively recommend a lot of delicious cocktails. It is worth coming 👍🏻👍🏻👍🏻 I felt very good when I came for the first time …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,36
The atmosphere is great! The service staff are also very enthusiastic and actively recommend a lot of delicious cocktails. It is worth coming 👍🏻👍🏻👍🏻 I felt very good when I came for the first time …,5,2026-01-02,2024-01-03,Service & Staff,36
The atmosphere is great! The service staff are also very enthusiastic and actively recommend a lot of delicious cocktails. It is worth coming 👍🏻👍🏻👍🏻 I felt very good when I came for the first time …,5,2026-01-02,2024-01-03,Price & Entry,36
The atmosphere is great! The service staff are also very enthusiastic and actively recommend a lot of delicious cocktails. It is worth coming 👍🏻👍🏻👍🏻 I felt very good when I came for the first time …,5,2026-01-02,2024-01-03,Facilities & Safety,36
"Hi, I'm from Korea and I visited the kor Taipei bar in Taiwan! The atmosphere was great, the cocktails were delicious, and the staff was very friendly. I highly recommend it! …",5,2026-01-02,2025-01-02,Drinks & Alcohol,32
"Hi, I'm from Korea and I visited the kor Taipei bar in Taiwan! The atmosphere was great, the cocktails were delicious, and the staff was very friendly. I highly recommend it! …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,32
"Hi, I'm from Korea and I visited the kor Taipei bar in Taiwan! The atmosphere was great, the cocktails were delicious, and the staff was very friendly. I highly recommend it! …",5,2026-01-02,2025-01-02,Service & Staff,32
Babo Tea is delicious 😚 It's a great place for a drink after get off work. …,5,2026-01-02,2024-01-03,Drinks & Alcohol,17
Babo Tea is delicious 😚 It's a great place for a drink after get off work. …,5,2026-01-02,2024-01-03,Facilities & Safety,17
"The music is top-notch among all the large bars in Taipei; the bartending remains impeccable, no matter how crowded the crowds. And the decor, needless to say, is truly beautiful. Anyone who's been here knows how incredibly well-designed …",5,2026-01-02,2023-01-03,Music & DJ,39
"The music is top-notch among all the large bars in Taipei; the bartending remains impeccable, no matter how crowded the crowds. And the decor, needless to say, is truly beautiful. Anyone who's been here knows how incredibly well-designed …",5,2026-01-02,2023-01-03,Drinks & Alcohol,39
"The music is top-notch among all the large bars in Taipei; the bartending remains impeccable, no matter how crowded the crowds. And the decor, needless to say, is truly beautiful. Anyone who's been here knows how incredibly well-designed …",5,2026-01-02,2023-01-03,Crowd & Atmosphere,39
Good wine. Great atmosphere on weekdays. ♥️♥️,5,2026-01-02,2025-01-02,Drinks & Alcohol,7
Good wine. Great atmosphere on weekdays. ♥️♥️,5,2026-01-02,2025-01-02,Crowd & Atmosphere,7
"The music was high-quality, and the wine was excellent.",5,2026-01-02,2025-01-02,Music & DJ,9
"The music was high-quality, and the wine was excellent.",5,2026-01-02,2025-01-02,Drinks & Alcohol,9
"Their signature guava cocktail is super unique, served in a whole guava fruit glass! Every single one of our signature cocktails was delicious, the seating was comfortable, and the staff were very friendly. Highly recommended!",5,2026-01-02,2024-01-03,Drinks & Alcohol,35
"Their signature guava cocktail is super unique, served in a whole guava fruit glass! Every single one of our signature cocktails was delicious, the seating was comfortable, and the staff were very friendly. Highly recommended!",5,2026-01-02,2024-01-03,Service & Staff,35
"The atmosphere is great, the space is visually stunning, and the cocktails are delicious. The staff are all very nice. One waiter, who goes by the name ""Mei Mei Tou,"" is …",5,2026-01-02,2023-01-03,Drinks & Alcohol,32
"The atmosphere is great, the space is visually stunning, and the cocktails are delicious. The staff are all very nice. One waiter, who goes by the name ""Mei Mei Tou,"" is …",5,2026-01-02,2023-01-03,Crowd & Atmosphere,32
"The atmosphere is great, the space is visually stunning, and the cocktails are delicious. The staff are all very nice. One waiter, who goes by the name ""Mei Mei Tou,"" is …",5,2026-01-02,2023-01-03,Service & Staff,32
"The atmosphere is great, the space is visually stunning, and the cocktails are delicious. The staff are all very nice. One waiter, who goes by the name ""Mei Mei Tou,"" is …",5,2026-01-02,2023-01-03,Facilities & Safety,32
The wine is delicious. You must drink the spicy wine. The music is also nice~~,5,2026-01-02,2023-01-03,Music & DJ,15
The wine is delicious. You must drink the spicy wine. The music is also nice~~,5,2026-01-02,2023-01-03,Drinks & Alcohol,15
The bubble tea is amazing! The whole atmosphere of the bar is also great~,5,2026-01-02,2025-03-08,Drinks & Alcohol,14
The bubble tea is amazing! The whole atmosphere of the bar is also great~,5,2026-01-02,2025-03-08,Crowd & Atmosphere,14
The atmosphere is great and the drinks are delicious!,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
The atmosphere is great and the drinks are delicious!,5,2026-01-02,2024-01-03,Crowd & Atmosphere,9
"Amazing cocktails, amazing music, and a wonderful atmosphere.  It gets even more beautiful as the night goes on. I highly recommend it and I'm …",5,2026-01-02,2024-01-03,Music & DJ,25
"Amazing cocktails, amazing music, and a wonderful atmosphere.  It gets even more beautiful as the night goes on. I highly recommend it and I'm …",5,2026-01-02,2024-01-03,Drinks & Alcohol,25
"Amazing cocktails, amazing music, and a wonderful atmosphere.  It gets even more beautiful as the night goes on. I highly recommend it and I'm …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,25
"The service was great, the drinks were delicious, and everyone was very friendly and easy to talk to. I love KOR! (⁎⁍̴̛ᴗ⁍̴̛⁎)",5,2026-01-02,2025-01-02,Drinks & Alcohol,22
"The service was great, the drinks were delicious, and everyone was very friendly and easy to talk to. I love KOR! (⁎⁍̴̛ᴗ⁍̴̛⁎)",5,2026-01-02,2025-01-02,Service & Staff,22
"Overall, it's good and deserves a 4🌟 rating or higher. But the staff's handling of the situation was a major demerit. When I ordered drinks, the bartender forgot to return my credit card, and I …",2,2026-01-02,2023-01-03,Drinks & Alcohol,36
"Overall, it's good and deserves a 4🌟 rating or higher. But the staff's handling of the situation was a major demerit. When I ordered drinks, the bartender forgot to return my credit card, and I …",2,2026-01-02,2023-01-03,Service & Staff,36
"The atmosphere is great, and the drinks are super delicious. The bartenders are all incredibly handsome and friendly, without any pretense. Perfect for celebrating a birthday with friends or just hanging out for a quick drink.",5,2026-01-02,2023-01-03,Drinks & Alcohol,36
"The atmosphere is great, and the drinks are super delicious. The bartenders are all incredibly handsome and friendly, without any pretense. Perfect for celebrating a birthday with friends or just hanging out for a quick drink.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,36
"The atmosphere is great, and the drinks are super delicious. The bartenders are all incredibly handsome and friendly, without any pretense. Perfect for celebrating a birthday with friends or just hanging out for a quick drink.",5,2026-01-02,2023-01-03,Service & Staff,36
"The atmosphere is nice and relaxed, and the drinks are delicious.",5,2026-01-02,2023-01-03,Drinks & Alcohol,11
"The atmosphere is nice and relaxed, and the drinks are delicious.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,11
"The music and atmosphere are great, and the fruitopia drinks are delicious 😌 …",5,2026-01-02,2024-01-03,Music & DJ,14
"The music and atmosphere are great, and the fruitopia drinks are delicious 😌 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,14
"The music and atmosphere are great, and the fruitopia drinks are delicious 😌 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,14
"This is truly a great place, thank you.  Reading the reviews, I was really disappointed. The menu was in English, and …",1,2026-01-02,2024-01-03,Facilities & Safety,22
A top choice for weekdays – great atmosphere and delicious drinks.,5,2026-01-02,2024-01-03,Drinks & Alcohol,11
A top choice for weekdays – great atmosphere and delicious drinks.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,11
The staff are very enthusiastic and friendly. The environment is very comfortable.,5,2026-01-02,2024-01-03,Service & Staff,12
"The atmosphere is good, and the service at Ba Tiande is good ~ especially Weichen ☺️ It is very suitable for drinking and chatting with friends!",5,2026-01-02,2025-01-02,Drinks & Alcohol,26
"The atmosphere is good, and the service at Ba Tiande is good ~ especially Weichen ☺️ It is very suitable for drinking and chatting with friends!",5,2026-01-02,2025-01-02,Crowd & Atmosphere,26
"The atmosphere is good, and the service at Ba Tiande is good ~ especially Weichen ☺️ It is very suitable for drinking and chatting with friends!",5,2026-01-02,2025-01-02,Service & Staff,26
A bar with beautiful decoration design and great atmosphere!,5,2026-01-02,2023-01-03,Drinks & Alcohol,9
