review_text,rating,scrape_date,review_date,category,word_count
"The service was good, and the DJ that day was quite good at creating a lively atmosphere.",4,1/2/2026,1/4/2019,Service & Staff,17
"Swedish Johan brought earplugs to a disco, I like you Johan but you probably wear both a belt and suspenders when you go to work?",4,1/2/2026,1/4/2020,Service & Staff,25
"It's definitely worse than Korean clubs. There are balloons, but it's so cheap. There's also an MC in front of the DJ, but I can't tell if this is a dinner show or a banquet hall. It's good because the drinks are unlimited. The Kahlua milk is so good.",4,1/2/2026,1/4/2020,Music & DJ,49
"It's definitely worse than Korean clubs. There are balloons, but it's so cheap. There's also an MC in front of the DJ, but I can't tell if this is a dinner show or a banquet hall. It's good because the drinks are unlimited. The Kahlua milk is so good.",4,1/2/2026,1/4/2020,Drinks & Alcohol,49
"It's definitely worse than Korean clubs. There are balloons, but it's so cheap. There's also an MC in front of the DJ, but I can't tell if this is a dinner show or a banquet hall. It's good because the drinks are unlimited. The Kahlua milk is so good.",4,1/2/2026,1/4/2020,Price & Entry,49
"I went there during New Year's Eve and it was pretty cool, but the price was a bit high that day so there weren't many girls.",4,1/2/2026,1/3/2021,Service & Staff,26
"I went there during New Year's Eve and it was pretty cool, but the price was a bit high that day so there weren't many girls.",4,1/2/2026,1/3/2021,Price & Entry,26
"Cheap, good music, big dance floor! Suitable for those who want to have fun.",4,1/2/2026,1/4/2019,Music & DJ,14
"Cheap, good music, big dance floor! Suitable for those who want to have fun.",4,1/2/2026,1/4/2019,Crowd & Atmosphere,14
"Cheap, good music, big dance floor! Suitable for those who want to have fun.",4,1/2/2026,1/4/2019,Price & Entry,14
It's a great place that makes you want to go back a second time. The PR is also very friendly.,4,1/2/2026,1/4/2020,Service & Staff,20
It's a great place that makes you want to go back a second time. The PR is also very friendly.,4,1/2/2026,1/4/2020,Facilities & Safety,20
You can pay $800 and get unlimited free drinks. But there are a ton of guys who look like high school students who just finished their college entrance exams.,4,1/2/2026,1/4/2020,Drinks & Alcohol,29
You can pay $800 and get unlimited free drinks. But there are a ton of guys who look like high school students who just finished their college entrance exams.,4,1/2/2026,1/4/2020,Price & Entry,29
"It's mainly electric... There are too many people, so it's hard to play, and tables can't accommodate at least 6 people... Anyway, it's not a good value for money.",4,1/2/2026,1/4/2020,Crowd & Atmosphere,29
"It's mainly electric... There are too many people, so it's hard to play, and tables can't accommodate at least 6 people... Anyway, it's not a good value for money.",4,1/2/2026,1/4/2020,Price & Entry,29
"It's mainly electric... There are too many people, so it's hard to play, and tables can't accommodate at least 6 people... Anyway, it's not a good value for money.",4,1/2/2026,1/4/2020,Facilities & Safety,29
"It's fun to play, but the wine part is a little bit bad and you have to wait in line for a long time.",4,1/2/2026,1/4/2018,Drinks & Alcohol,24
"It's fun to play, but the wine part is a little bit bad and you have to wait in line for a long time.",4,1/2/2026,1/4/2018,Crowd & Atmosphere,24
"The PR is very good. If you like electronic music, you can come and drink to your heart's content.",4,1/2/2026,1/4/2020,Music & DJ,19
"The PR is very good. If you like electronic music, you can come and drink to your heart's content.",4,1/2/2026,1/4/2020,Drinks & Alcohol,19
"The PR is very good. If you like electronic music, you can come and drink to your heart's content.",4,1/2/2026,1/4/2020,Service & Staff,19
"There are many foreigners. Although the music is quite loud, it is good overall.",4,1/2/2026,1/4/2019,Music & DJ,14
The speakers can be louder.,4,1/2/2026,1/3/2021,Music & DJ,5
Good music Discount available if you tag 3 friends and like the club's page on Instagram ;),4,1/2/2026,1/4/2019,Music & DJ,17
The quality of the wine seems to have deteriorated... but it's still fun 😂 …,4,1/2/2026,1/4/2019,Drinks & Alcohol,15
The quality of the wine seems to have deteriorated... but it's still fun 😂 …,4,1/2/2026,1/4/2019,Crowd & Atmosphere,15
Free admission and unlimited drinks were great. I recommend going after 12pm.,4,1/2/2026,1/4/2020,Drinks & Alcohol,12
Free admission and unlimited drinks were great. I recommend going after 12pm.,4,1/2/2026,1/4/2020,Price & Entry,12
"It's a lively nightclub with lots of activities, DJs and dancers.",4,1/2/2026,1/4/2019,Music & DJ,11
"It's a lively nightclub with lots of activities, DJs and dancers.",4,1/2/2026,1/4/2019,Crowd & Atmosphere,11
"It's a lively nightclub with lots of activities, DJs and dancers.",4,1/2/2026,1/4/2019,Facilities & Safety,11
"You can drink as much as you want here, but you still have to drink within your means.",4,1/2/2026,1/3/2021,Drinks & Alcohol,18
Pay the entrance fee and get unlimited drinks. It's smaller than I thought. The songs are old songs.,4,1/2/2026,1/4/2020,Music & DJ,18
Pay the entrance fee and get unlimited drinks. It's smaller than I thought. The songs are old songs.,4,1/2/2026,1/4/2020,Drinks & Alcohol,18
Pay the entrance fee and get unlimited drinks. It's smaller than I thought. The songs are old songs.,4,1/2/2026,1/4/2020,Price & Entry,18
"It's okay, but there are too many people and it's too crowded.",4,1/2/2026,1/4/2019,Crowd & Atmosphere,12
"For example, a beverage shop is still acceptable.",4,1/2/2026,1/4/2019,Facilities & Safety,8
"Remix is ​​good, has a wide selection of alcoholic beverages, and the PR team is friendly.",4,1/2/2026,1/4/2020,Drinks & Alcohol,16
"Remix is ​​good, has a wide selection of alcoholic beverages, and the PR team is friendly.",4,1/2/2026,1/4/2020,Service & Staff,16
"The venue is small, but the DJ is amazing.",4,1/2/2026,1/4/2020,Music & DJ,9
"It's fun, but the line is too long.",4,1/2/2026,1/4/2019,Crowd & Atmosphere,8
"The DJ was great, but the drinks weren't great.",4,1/2/2026,1/3/2024,Music & DJ,9
"The DJ was great, but the drinks weren't great.",4,1/2/2026,1/3/2024,Drinks & Alcohol,9
Not bad for a drink shop,4,1/2/2026,1/4/2020,Drinks & Alcohol,6
The wine is delicious,4,1/2/2026,1/4/2019,Drinks & Alcohol,4
Good venue and good atmosphere,4,1/2/2026,1/4/2019,Crowd & Atmosphere,5
It's very exciting. You can smoke inside.,4,1/2/2026,1/3/2021,Crowd & Atmosphere,7
A lot of people but fun,4,1/2/2026,1/4/2019,Crowd & Atmosphere,6
"The food is a bit slow, the PR is a bit cute",4,1/2/2026,1/3/2021,Service & Staff,12
It's fun for individual tourists to play,4,1/2/2026,1/3/2021,Crowd & Atmosphere,7
Good lighting and great atmosphere,4,1/2/2026,1/4/2017,Crowd & Atmosphere,5
"The alcohol is free!!! There are performances here and there, so it's fun.",4,1/2/2026,1/4/2020,Drinks & Alcohol,13
"The alcohol is free!!! There are performances here and there, so it's fun.",4,1/2/2026,1/4/2020,Crowd & Atmosphere,13
"The alcohol is free!!! There are performances here and there, so it's fun.",4,1/2/2026,1/4/2020,Price & Entry,13
There are a lot of people and it's very lively.,4,1/2/2026,1/4/2020,Crowd & Atmosphere,10
Waiting a long time to change the wine,4,1/2/2026,1/4/2017,Drinks & Alcohol,8
Good place to relax,4,1/2/2026,1/4/2020,Facilities & Safety,4
Nice atmosphere ☺︎,4,1/2/2026,1/4/2017,Crowd & Atmosphere,3
Where young people go,4,1/2/2026,1/4/2020,Crowd & Atmosphere,4
The staff is very cruel,4,1/2/2026,1/4/2019,Service & Staff,5
The atmosphere was great.,4,1/2/2026,1/4/2018,Crowd & Atmosphere,4
Entry-level nightclubs,4,1/2/2026,1/4/2019,Price & Entry,2
spacious,4,1/2/2026,1/4/2020,Facilities & Safety,1
Fun,4,1/2/2026,1/4/2020,Crowd & Atmosphere,1
"Wave is by far the best nightclub in Taipei.  You pay an easy low amount of 800 ntd and you get unlimited drinks until 4 am. The only problem is its problem with cigarette smoke. This club is great, and I want to come back, but they lack a …",3,1/2/2026,1/3/2024,Drinks & Alcohol,50
"Wave is by far the best nightclub in Taipei.  You pay an easy low amount of 800 ntd and you get unlimited drinks until 4 am. The only problem is its problem with cigarette smoke. This club is great, and I want to come back, but they lack a …",3,1/2/2026,1/3/2024,Crowd & Atmosphere,50
"Wave is by far the best nightclub in Taipei.  You pay an easy low amount of 800 ntd and you get unlimited drinks until 4 am. The only problem is its problem with cigarette smoke. This club is great, and I want to come back, but they lack a …",3,1/2/2026,1/3/2024,Service & Staff,50
"Wave is by far the best nightclub in Taipei.  You pay an easy low amount of 800 ntd and you get unlimited drinks until 4 am. The only problem is its problem with cigarette smoke. This club is great, and I want to come back, but they lack a …",3,1/2/2026,1/3/2024,Price & Entry,50
"Wave is by far the best nightclub in Taipei.  You pay an easy low amount of 800 ntd and you get unlimited drinks until 4 am. The only problem is its problem with cigarette smoke. This club is great, and I want to come back, but they lack a …",3,1/2/2026,1/3/2024,Facilities & Safety,50
"Wave club is super fun not until someone tries to talk you and steal your belongings. My bag was lost, found in the comfort room. Good thing my ATM card is the only thing he stolen. Security personnels help us. Thanks to them. But yeah Wave is lit, fun and exciting. But always pay attention to your things guys. ✌🏼 …",3,1/2/2026,1/2/2025,Crowd & Atmosphere,61
"Wave club is super fun not until someone tries to talk you and steal your belongings. My bag was lost, found in the comfort room. Good thing my ATM card is the only thing he stolen. Security personnels help us. Thanks to them. But yeah Wave is lit, fun and exciting. But always pay attention to your things guys. ✌🏼 …",3,1/2/2026,1/2/2025,Service & Staff,61
"Wave club is super fun not until someone tries to talk you and steal your belongings. My bag was lost, found in the comfort room. Good thing my ATM card is the only thing he stolen. Security personnels help us. Thanks to them. But yeah Wave is lit, fun and exciting. But always pay attention to your things guys. ✌🏼 …",3,1/2/2026,1/2/2025,Price & Entry,61
"Wave club is super fun not until someone tries to talk you and steal your belongings. My bag was lost, found in the comfort room. Good thing my ATM card is the only thing he stolen. Security personnels help us. Thanks to them. But yeah Wave is lit, fun and exciting. But always pay attention to your things guys. ✌🏼 …",3,1/2/2026,1/2/2025,Facilities & Safety,61
Arrived at the front door line around 11pm on a Saturday night 11/30/2024. The line took about 45 min to get it which isn’t too bad and normal. They don’t always accept the discount/coupon promo for the admission they promise at the door …,3,1/2/2026,1/2/2025,Service & Staff,44
Arrived at the front door line around 11pm on a Saturday night 11/30/2024. The line took about 45 min to get it which isn’t too bad and normal. They don’t always accept the discount/coupon promo for the admission they promise at the door …,3,1/2/2026,1/2/2025,Facilities & Safety,44
"Very nice and understanding, security and staff. Very hospitable in my case. 10/10 for service. …",3,1/2/2026,1/2/2025,Service & Staff,16
First I hate when the girls that hold the signs come because the guards will literally push you hard just to make room. It’s really not necessary to be aggressive. You can just use body language to say excuse me. Secondly they never gave me …,3,1/2/2026,1/3/2024,Service & Staff,46
"Been there on Thursdays. I’m from Malaysia, Chinese speaking btw. Staff service wise is quite rude not sure why. People inside not that friendly. Music wise so so. Sound system so so. Try Malaysia Zouk/Fuze or any clubs feel the difference.",3,1/2/2026,1/4/2019,Music & DJ,41
"Been there on Thursdays. I’m from Malaysia, Chinese speaking btw. Staff service wise is quite rude not sure why. People inside not that friendly. Music wise so so. Sound system so so. Try Malaysia Zouk/Fuze or any clubs feel the difference.",3,1/2/2026,1/4/2019,Crowd & Atmosphere,41
"Been there on Thursdays. I’m from Malaysia, Chinese speaking btw. Staff service wise is quite rude not sure why. People inside not that friendly. Music wise so so. Sound system so so. Try Malaysia Zouk/Fuze or any clubs feel the difference.",3,1/2/2026,1/4/2019,Service & Staff,41
A great first destination to night clubs in Taipei. Get a table upstairs if you're 4 or more people. The downstairs can get insanely crowded on weekends.,3,1/2/2026,1/3/2024,Crowd & Atmosphere,27
"Fun if your club standards are quite low. Only the middle of the dance floor is much fun, and everyone else around is pretty much standing around and just watching or texting. Deals exist by the weekday, so keep an eye out for those. We …",3,1/2/2026,1/4/2019,Crowd & Atmosphere,46
"Fun if your club standards are quite low. Only the middle of the dance floor is much fun, and everyone else around is pretty much standing around and just watching or texting. Deals exist by the weekday, so keep an eye out for those. We …",3,1/2/2026,1/4/2019,Service & Staff,46
"Fun if your club standards are quite low. Only the middle of the dance floor is much fun, and everyone else around is pretty much standing around and just watching or texting. Deals exist by the weekday, so keep an eye out for those. We …",3,1/2/2026,1/4/2019,Price & Entry,46
No ventilation... smoke every where .. long que for drink .but good music in the end,3,1/2/2026,1/4/2019,Music & DJ,16
No ventilation... smoke every where .. long que for drink .but good music in the end,3,1/2/2026,1/4/2019,Drinks & Alcohol,16
No ventilation... smoke every where .. long que for drink .but good music in the end,3,1/2/2026,1/4/2019,Crowd & Atmosphere,16
Tuesday is crowded. 700 twd for boys,3,1/2/2026,1/4/2020,Crowd & Atmosphere,7
"You might want to bring your passport, a driver's license and a photocopy of my passport didn't cut it for me to get in. Higher entry fee than what we found online, cash only. Somewhat unfriendly staff which is unusual for Taiwan.",3,1/2/2026,1/4/2020,Crowd & Atmosphere,42
"You might want to bring your passport, a driver's license and a photocopy of my passport didn't cut it for me to get in. Higher entry fee than what we found online, cash only. Somewhat unfriendly staff which is unusual for Taiwan.",3,1/2/2026,1/4/2020,Service & Staff,42
"You might want to bring your passport, a driver's license and a photocopy of my passport didn't cut it for me to get in. Higher entry fee than what we found online, cash only. Somewhat unfriendly staff which is unusual for Taiwan.",3,1/2/2026,1/4/2020,Price & Entry,42
"Expensive, drinks are watered down now, and club got smaller",3,1/2/2026,4/7/2025,Drinks & Alcohol,10
"Expensive, drinks are watered down now, and club got smaller",3,1/2/2026,4/7/2025,Price & Entry,10
"Ok club, very young crowd. Price affordable",3,1/2/2026,1/4/2019,Crowd & Atmosphere,7
"Ok club, very young crowd. Price affordable",3,1/2/2026,1/4/2019,Service & Staff,7
"Ok club, very young crowd. Price affordable",3,1/2/2026,1/4/2019,Price & Entry,7
Had fun!,3,1/2/2026,1/4/2020,Crowd & Atmosphere,2
"Quite small place, open-bar but you have to queue, dance area too small and quickly over-crowded. Drinks okay.",3,1/2/2026,1/4/2017,Drinks & Alcohol,18
"Quite small place, open-bar but you have to queue, dance area too small and quickly over-crowded. Drinks okay.",3,1/2/2026,1/4/2017,Crowd & Atmosphere,18
"Quite small place, open-bar but you have to queue, dance area too small and quickly over-crowded. Drinks okay.",3,1/2/2026,1/4/2017,Facilities & Safety,18
Open bar. Good location. Okay club. Not the best music or DJ.,3,1/2/2026,1/4/2018,Music & DJ,12
Open bar. Good location. Okay club. Not the best music or DJ.,3,1/2/2026,1/4/2018,Drinks & Alcohol,12
Not the best music but thats subiective af... ALL YOU CAN DRINK THOUGH!!!,3,1/2/2026,1/4/2018,Music & DJ,13
Not the best music but thats subiective af... ALL YOU CAN DRINK THOUGH!!!,3,1/2/2026,1/4/2018,Drinks & Alcohol,13
ok I guess.. the people that clean are super nice.. bartenders are jerks,3,1/2/2026,1/4/2018,Drinks & Alcohol,13
ok I guess.. the people that clean are super nice.. bartenders are jerks,3,1/2/2026,1/4/2018,Crowd & Atmosphere,13
ok I guess.. the people that clean are super nice.. bartenders are jerks,3,1/2/2026,1/4/2018,Facilities & Safety,13
"Found the atmosphere really so so, but it was the early times of the club. Hope it changed since.",3,1/2/2026,1/4/2018,Crowd & Atmosphere,19
Military camps have less men than this place. DJ WANP (?) saves the night,3,1/2/2026,1/4/2020,Music & DJ,14
Military camps have less men than this place. DJ WANP (?) saves the night,3,1/2/2026,1/4/2020,Facilities & Safety,14
Old music and not so impressive interiors as compared to Malaysia's,3,1/2/2026,1/4/2019,Music & DJ,11
Old music and not so impressive interiors as compared to Malaysia's,3,1/2/2026,1/4/2019,Service & Staff,11
"Free drinks, tick Annoying people, tick Burst eardrums, tick Perfect for teenagers and alcoholics",3,1/2/2026,1/4/2019,Drinks & Alcohol,14
"Free drinks, tick Annoying people, tick Burst eardrums, tick Perfect for teenagers and alcoholics",3,1/2/2026,1/4/2019,Crowd & Atmosphere,14
"Free drinks, tick Annoying people, tick Burst eardrums, tick Perfect for teenagers and alcoholics",3,1/2/2026,1/4/2019,Price & Entry,14
all you can drink club for young people,3,1/2/2026,1/4/2018,Drinks & Alcohol,8
all you can drink club for young people,3,1/2/2026,1/4/2018,Crowd & Atmosphere,8
Ok. Just like it. Kinna small actually,3,1/2/2026,1/4/2019,Facilities & Safety,7
Unlimited drinks but bit trashy,3,1/2/2026,1/4/2018,Drinks & Alcohol,5
Too crowded long line for drinks,3,1/2/2026,1/4/2019,Drinks & Alcohol,6
Too crowded long line for drinks,3,1/2/2026,1/4/2019,Crowd & Atmosphere,6
They make bad cocktails,3,1/2/2026,1/4/2020,Drinks & Alcohol,4
Music not to my liking..,3,1/2/2026,1/4/2019,Music & DJ,5
Packed,3,1/2/2026,1/4/2019,Crowd & Atmosphere,1
Packed,3,1/2/2026,1/4/2019,Facilities & Safety,1
"There aren't many people on weekdays. Most people just grab a table and play, so no one comes out on stage. The gender ratio is more male than female. The music is EDM, but I'm not sure if it's similar or not, so it's not that interesting. …",3,1/2/2026,11/3/2025,Music & DJ,48
"There aren't many people on weekdays. Most people just grab a table and play, so no one comes out on stage. The gender ratio is more male than female. The music is EDM, but I'm not sure if it's similar or not, so it's not that interesting. …",3,1/2/2026,11/3/2025,Crowd & Atmosphere,48
The wait is too long. Women get free entry. Passport check is required. Tables are too expensive. The water isn't great. The music is the same old electronic music. A bit boring.,3,1/2/2026,11/3/2025,Music & DJ,32
The wait is too long. Women get free entry. Passport check is required. Tables are too expensive. The water isn't great. The music is the same old electronic music. A bit boring.,3,1/2/2026,11/3/2025,Drinks & Alcohol,32
The wait is too long. Women get free entry. Passport check is required. Tables are too expensive. The water isn't great. The music is the same old electronic music. A bit boring.,3,1/2/2026,11/3/2025,Price & Entry,32
"The entrance is really cool. You take a large elevator to the 7th floor, and the main stage is right outside. It feels like loading and logging in! 🤣 The room was filled with smoke, making it a bit stuffy and foggy. …",3,1/2/2026,1/3/2024,Crowd & Atmosphere,43
The drinks were unlimited refills.  I don't think you'll need to reserve a table. …,3,1/2/2026,9/4/2025,Drinks & Alcohol,15
"The PR is really fierce. I don't like it. Why should it be like this? My friend rarely comes here and I feel that the PR is very unfriendly. Everything else is good, but there are a few people. I haven't listened to any of the music and only like one song.",3,1/2/2026,9/4/2025,Music & DJ,52
"The PR is really fierce. I don't like it. Why should it be like this? My friend rarely comes here and I feel that the PR is very unfriendly. Everything else is good, but there are a few people. I haven't listened to any of the music and only like one song.",3,1/2/2026,9/4/2025,Crowd & Atmosphere,52
"The PR is really fierce. I don't like it. Why should it be like this? My friend rarely comes here and I feel that the PR is very unfriendly. Everything else is good, but there are a few people. I haven't listened to any of the music and only like one song.",3,1/2/2026,9/4/2025,Service & Staff,52
"There weren't a lot of people that day and the music wasn't very good, but it was lively and interesting.",3,1/2/2026,3/8/2025,Music & DJ,20
"There weren't a lot of people that day and the music wasn't very good, but it was lively and interesting.",3,1/2/2026,3/8/2025,Crowd & Atmosphere,20
"I arrived around 11 o'clock, but there weren't as many people as I expected. The music is a bit shabby. I think it's the DJ's fault today... As time goes by, the crowd increases, and it's full of foreigners. I'm an old …",3,1/2/2026,5/7/2025,Music & DJ,43
"I arrived around 11 o'clock, but there weren't as many people as I expected. The music is a bit shabby. I think it's the DJ's fault today... As time goes by, the crowd increases, and it's full of foreigners. I'm an old …",3,1/2/2026,5/7/2025,Crowd & Atmosphere,43
"The dance floor was small and not very energetic. The DJ's music choices weren't very upbeat either, and the rhythms were a bit off.",3,1/2/2026,7/6/2025,Music & DJ,24
"The dance floor was small and not very energetic. The DJ's music choices weren't very upbeat either, and the rhythms were a bit off.",3,1/2/2026,7/6/2025,Crowd & Atmosphere,24
"If you forget something while drunk, and ask about it the next day, it's gone; it's all been taken away.",3,1/2/2026,12/27/2025,Drinks & Alcohol,20
"It seems like there is no age limit in Taiwanese clubs as long as you have moneyㅋㅋㅋㅋㅋㅋㅋㅋThere was a wide variety of people, even people in their 70sㅋㅋㅋㅋI was really surprised when a person in his 70s asked me to hang out with himㅋㅋㅋㅋㅋㅋㅋI …",3,1/2/2026,1/2/2025,Crowd & Atmosphere,45
"It seems like there is no age limit in Taiwanese clubs as long as you have moneyㅋㅋㅋㅋㅋㅋㅋㅋThere was a wide variety of people, even people in their 70sㅋㅋㅋㅋI was really surprised when a person in his 70s asked me to hang out with himㅋㅋㅋㅋㅋㅋㅋI …",3,1/2/2026,1/2/2025,Service & Staff,45
"It seems like there is no age limit in Taiwanese clubs as long as you have moneyㅋㅋㅋㅋㅋㅋㅋㅋThere was a wide variety of people, even people in their 70sㅋㅋㅋㅋI was really surprised when a person in his 70s asked me to hang out with himㅋㅋㅋㅋㅋㅋㅋI …",3,1/2/2026,1/2/2025,Price & Entry,45
"The security guard outside had a very grumpy face. When stamping the stamp, his attitude was also very impatient. The slightly better thing was that the overall design of the interior decoration …",3,1/2/2026,1/3/2022,Service & Staff,33
"The security guard outside had a very grumpy face. When stamping the stamp, his attitude was also very impatient. The slightly better thing was that the overall design of the interior decoration …",3,1/2/2026,1/3/2022,Facilities & Safety,33
"Warning: My girlfriend and I were drugged there!  I'm not blaming the establishment; it wasn't at fault. Security is important, …",3,1/2/2026,1/2/2025,Service & Staff,21
"They kept blocking people from entering and then exceeded the free time. If you want to enter for free, you should probably go two hours earlier.",3,1/2/2026,1/4/2020,Crowd & Atmosphere,26
"They kept blocking people from entering and then exceeded the free time. If you want to enter for free, you should probably go two hours earlier.",3,1/2/2026,1/4/2020,Service & Staff,26
"They kept blocking people from entering and then exceeded the free time. If you want to enter for free, you should probably go two hours earlier.",3,1/2/2026,1/4/2020,Price & Entry,26
"College students love to come to this place for events, but I always regret it... (especially the wine part)",3,1/2/2026,1/3/2023,Drinks & Alcohol,19
"College students love to come to this place for events, but I always regret it... (especially the wine part)",3,1/2/2026,1/3/2023,Facilities & Safety,19
I entered with a Taiwanese friend. We didn't pay the entrance fee and received a coupon for one free drink. (I'm not sure what the entrance fee would be like if I were a foreigner going alone.) …,3,1/2/2026,1/2/2025,Drinks & Alcohol,38
I entered with a Taiwanese friend. We didn't pay the entrance fee and received a coupon for one free drink. (I'm not sure what the entrance fee would be like if I were a foreigner going alone.) …,3,1/2/2026,1/2/2025,Price & Entry,38
"The service from the front-of-house staff was poor. Aside from the female staff, I don't know what they were so arrogant about. …",3,1/2/2026,1/3/2023,Service & Staff,23
"If you just want to grab a table, hang out, or just dance, I think it's worth going. However, if you want to make friends or meet people, it might be a bit difficult. Weekday admission is NT$500.",3,1/2/2026,1/2/2025,Crowd & Atmosphere,38
"If you just want to grab a table, hang out, or just dance, I think it's worth going. However, if you want to make friends or meet people, it might be a bit difficult. Weekday admission is NT$500.",3,1/2/2026,1/2/2025,Price & Entry,38
"In the past, you definitely got unlimited cocktails with the entrance fee, but now on weekends, women get 5 cocktails for 700 won. There is a free cocktail time at a certain time, but it doesn't taste good. Foreigners must have a passport. …",3,1/2/2026,1/3/2023,Drinks & Alcohol,44
"In the past, you definitely got unlimited cocktails with the entrance fee, but now on weekends, women get 5 cocktails for 700 won. There is a free cocktail time at a certain time, but it doesn't taste good. Foreigners must have a passport. …",3,1/2/2026,1/3/2023,Price & Entry,44
"I went on a Friday night and it was crowded, half locals and half foreigners. There were quite a few Koreans too. The DJ played mainly electronic music, so it felt a bit boring and tiring. It …",3,1/2/2026,1/3/2024,Music & DJ,38
"I went on a Friday night and it was crowded, half locals and half foreigners. There were quite a few Koreans too. The DJ played mainly electronic music, so it felt a bit boring and tiring. It …",3,1/2/2026,1/3/2024,Crowd & Atmosphere,38
"The drinks were terrible. I ordered three cocktails in a row, and they were all terrible. They tasted weird, and most importantly, I couldn't even detect the alcohol. I went on a Saturday, and the dance floor was packed. Everyone was …",3,1/2/2026,1/4/2020,Drinks & Alcohol,42
"The drinks were terrible. I ordered three cocktails in a row, and they were all terrible. They tasted weird, and most importantly, I couldn't even detect the alcohol. I went on a Saturday, and the dance floor was packed. Everyone was …",3,1/2/2026,1/4/2020,Crowd & Atmosphere,42
"The drinks were terrible. I ordered three cocktails in a row, and they were all terrible. They tasted weird, and most importantly, I couldn't even detect the alcohol. I went on a Saturday, and the dance floor was packed. Everyone was …",3,1/2/2026,1/4/2020,Facilities & Safety,42
"The drinks were really average, the lighting wasn't very comfortable, some of the songs were weird, but the atmosphere was great! We had a lot of fun~ You can still come and have fun!",3,1/2/2026,1/3/2021,Music & DJ,34
"The drinks were really average, the lighting wasn't very comfortable, some of the songs were weird, but the atmosphere was great! We had a lot of fun~ You can still come and have fun!",3,1/2/2026,1/3/2021,Drinks & Alcohol,34
"The drinks were really average, the lighting wasn't very comfortable, some of the songs were weird, but the atmosphere was great! We had a lot of fun~ You can still come and have fun!",3,1/2/2026,1/3/2021,Crowd & Atmosphere,34
"The female server at the door needs to improve. I only gave her 2,000 yuan, hoping to offer more as a tip, but she flatly said, ""No, it's not that much, please."" I think her attitude is quite poor. This server needs to reflect on herself. …",3,1/2/2026,1/3/2023,Service & Staff,47
"The venue is quite large, the toilets are clean, and the private rooms are spacious, but the music is really bad! No matter how much you drink, you can't get excited, the music is really bad",3,1/2/2026,1/4/2019,Music & DJ,36
"The venue is quite large, the toilets are clean, and the private rooms are spacious, but the music is really bad! No matter how much you drink, you can't get excited, the music is really bad",3,1/2/2026,1/4/2019,Drinks & Alcohol,36
"The venue is quite large, the toilets are clean, and the private rooms are spacious, but the music is really bad! No matter how much you drink, you can't get excited, the music is really bad",3,1/2/2026,1/4/2019,Service & Staff,36
"The venue is quite large, the toilets are clean, and the private rooms are spacious, but the music is really bad! No matter how much you drink, you can't get excited, the music is really bad",3,1/2/2026,1/4/2019,Facilities & Safety,36
It's not fun. The lighting is dim. Not very suitable for studying. The bar table is also very small. I have to keep moving every time I do Fourier calculations.,3,1/2/2026,1/3/2022,Drinks & Alcohol,30
It's not fun. The lighting is dim. Not very suitable for studying. The bar table is also very small. I have to keep moving every time I do Fourier calculations.,3,1/2/2026,1/3/2022,Crowd & Atmosphere,30
I don't like the smell of smoke,3,1/2/2026,10/4/2025,Crowd & Atmosphere,7
"Even though I went on a Wednesday, it was packed. I think it gets full after 12:30. The unlimited refills on alcohol are free. Taiwanese men are really into it. It's worse than Hongdae NBT2. They barely play K-pop. They play one Big Bang …",3,1/2/2026,1/4/2019,Music & DJ,45
"Even though I went on a Wednesday, it was packed. I think it gets full after 12:30. The unlimited refills on alcohol are free. Taiwanese men are really into it. It's worse than Hongdae NBT2. They barely play K-pop. They play one Big Bang …",3,1/2/2026,1/4/2019,Drinks & Alcohol,45
"Even though I went on a Wednesday, it was packed. I think it gets full after 12:30. The unlimited refills on alcohol are free. Taiwanese men are really into it. It's worse than Hongdae NBT2. They barely play K-pop. They play one Big Bang …",3,1/2/2026,1/4/2019,Crowd & Atmosphere,45
"Even though I went on a Wednesday, it was packed. I think it gets full after 12:30. The unlimited refills on alcohol are free. Taiwanese men are really into it. It's worse than Hongdae NBT2. They barely play K-pop. They play one Big Bang …",3,1/2/2026,1/4/2019,Price & Entry,45
"Even though I went on a Wednesday, it was packed. I think it gets full after 12:30. The unlimited refills on alcohol are free. Taiwanese men are really into it. It's worse than Hongdae NBT2. They barely play K-pop. They play one Big Bang …",3,1/2/2026,1/4/2019,Facilities & Safety,45
"The lighting and atmosphere are nice, but New Year's Eve is like being packed with sardines...it's all about suffering, not having fun.",3,1/2/2026,1/4/2020,Crowd & Atmosphere,22
"The lighting and atmosphere are nice, but New Year's Eve is like being packed with sardines...it's all about suffering, not having fun.",3,1/2/2026,1/4/2020,Facilities & Safety,22
"DJ - The music remixes are terrible. Atmosphere - Every time things get better, bikini-clad women come out and dance, saying ""Welcome to xx."" Then the music changes, breaking the flow. …",3,1/2/2026,1/3/2024,Music & DJ,32
"DJ - The music remixes are terrible. Atmosphere - Every time things get better, bikini-clad women come out and dance, saying ""Welcome to xx."" Then the music changes, breaking the flow. …",3,1/2/2026,1/3/2024,Crowd & Atmosphere,32
There are too few private rooms. It's my first time here and I don't know what to do. I feel bored. But I still give it three stars.,3,1/2/2026,1/3/2021,Service & Staff,28
It would be a great club but the staff treat the customers like a herd of animals.,3,1/2/2026,1/2/2025,Service & Staff,17
"Don't come during the epidemic, especially from Monday to Thursday, it's super boring, and they take away the bottles of wine",3,1/2/2026,1/3/2022,Drinks & Alcohol,21
